date,x,y,z,vx,vy,vz
A.D. 2022-May-01 00:00:00.0000,0.7778426945884255,-1.163182498918065,-0.04345806701487674,0.01216026826516477,0.008980391286677984,-0.000110080387601649
A.D. 2022-May-02 00:00:00.0000,0.7899607822562027,-1.154139513053673,-0.04356580086407991,0.01207566803578353,0.009105448843342768,-0.0001053841912051445
A.D. 2022-May-03 00:00:00.0000,0.801993553889247,-1.144971867569169,-0.04366882929452993,0.01198963743355898,0.009229707309016594,-0.0001006696576337511
A.D. 2022-May-04 00:00:00.0000,0.8139395828075523,-1.135680371165713,-0.0437671342563427,0.0119021839067509,0.009353147492749984,-9.593736624858471e-05
A.D. 2022-May-05 00:00:00.0000,0.8257974499495371,-1.126265851708689,-0.04386069828836052,0.0118133152189538,0.009475750253625247,-9.118790363334748e-05
A.D. 2022-May-06 00:00:00.0000,0.8375657441865033,-1.116729156168467,-0.04394950452462008,0.01172303946034276,0.00959749651117381,-8.642186847933099e-05
A.D. 2022-May-07 00:00:00.0000,0.849243062636883,-1.107071150553507,-0.04403353670047135,0.01163136504579364,0.009718367256141868,-8.163987045067765e-05
A.D. 2022-May-08 00:00:00.0000,0.8608280109810429,-1.097292719836156,-0.04411277915877691,0.01153830070498616,0.009838343560403117,-7.684252532861146e-05
A.D. 2022-May-09 00:00:00.0000,0.8723192037764238,-1.087394767872732,-0.04418721685627559,0.01144385547570887,0.009957406586918169,-7.203045154854848e-05
A.D. 2022-May-10 00:00:00.0000,0.8837152647716991,-1.07737821731843,-0.04425683536962224,0.01134803870274818,0.0100755375947789,-6.720426966468609e-05
A.D. 2022-May-11 00:00:00.0000,0.895014827219223,-1.067244009536039,-0.04432162090075998,0.01125086003911629,0.01019271793493603,-6.236460367672268e-05
A.D. 2022-May-12 00:00:00.0000,0.9062165341867249,-1.056993104497504,-0.0443815602820421,0.01115232944910532,0.01030892904575897,-5.751208345873665e-05
A.D. 2022-May-13 00:00:00.0000,0.9173190388694646,-1.046626480678738,-0.04443664098176312,0.01105245721234883,0.01042415246296794,-5.264734685768193e-05
A.D. 2022-May-14 00:00:00.0000,0.9283210049023086,-1.036145134948593,-0.04448685111000714,0.01095125392514165,0.01053836984008385,-4.777103977819611e-05
A.D. 2022-May-15 00:00:00.0000,0.9392211066699825,-1.025550082452011,-0.04453217942408474,0.0108487304986525,0.01065156296242637,-4.288381518729313e-05
